id,url,title,visit_count,typed_count,last_visit_time,hidden
1109,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyEQgFEAAYAxhCGI8BGLQCGOoCMhEIBhAAGAMYQhiPARi0AhjqAjIRCAcQABgDGEIYjwEYtAIY6gLSAQkxODM2ajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13372172098025385,0
1110,file:///C:/Users/aadmon05/Downloads/RETENCION%202726%20VITALCLINIC.pdf,PrintCompRetMedia,1,0,13372173712560570,0
1111,file:///C:/Users/aadmon05/Downloads/vital%20cl%C3%ADnic%20septiembre%20.pdf,vital clínic septiembre,1,0,13372184822835651,0
1112,https://www.bcv.org.ve/estadisticas/indice-de-inversion?page=1,Indice de Inversión (Base=28/10/2019) | Page 2 | Banco Central de Venezuela,1,0,13372195610231553,0
1113,file:///C:/Users/aadmon05/Downloads/CamScanner%2023-09-2024%2013.15.pdf,CamScanner 23-09-2024 13.15,1,0,13372196474370028,0
1114,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyEQgFEAAYAxhCGI8BGLQCGOoCMg8IBhAuGAMYjwEYtAIY6gIyEQgHEAAYAxhCGI8BGLQCGOoC0gEOMzIwMDAyMjg1NWowajeoAgiwAgE&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13372205040091849,0
1115,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyDwgFEC4YAxiPARi0AhjqAjIRCAYQABgDGEIYjwEYtAIY6gIyEQgHEAAYAxhCGI8BGLQCGOoC0gEINzM0ajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,3,0,13372268243918782,0
1116,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyEQgFEAAYAxhCGI8BGLQCGOoCMhEIBhAAGAMYQhiPARi0AhjqAjIRCAcQABgDGEIYjwEYtAIY6gLSAQg4ODlqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13372347933249332,0
1117,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%200101592%20(1).pdf,inf_com17.frx,1,0,13372355203802772,0
1118,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyEQgFEAAYAxhCGI8BGLQCGOoCMhEIBhAAGAMYQhiPARi0AhjqAjIRCAcQABgDGEIYjwEYtAIY6gLSAQg3NDlqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13372431585553145,0
1119,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%20%23102262%20(1).pdf,VITALCLINIC #102262 (1).pdf,1,0,13372438398538328,0
1120,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%20%2398224%20(1).pdf,VITALCLINIC #98224 (1).pdf,1,0,13372438424125602,0
1121,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%20%2398224%20(2).pdf,VITALCLINIC #98224 (2).pdf,1,0,13372438510867347,0
1122,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%207332.pdf,CXP.RCompRetIva,1,0,13372439538943422,0
1123,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%200102143.pdf,inf_com17.frx,1,0,13372440685842487,0
1124,https://www.google.com/search?q=advertencia+al+ejecutar+un+programa&oq=advertencia+al+ejecutar+&gs_lcrp=EgZjaHJvbWUqBwgBECEYoAEyBggAEEUYOTIHCAEQIRigAdIBCjMzMTQ0ajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,advertencia al ejecutar un programa - Buscar con Google,2,0,13372464003125874,0
1125,https://www.google.com/search?q=no+podemos+comprobar+quien+creo+el+archivo&sca_esv=a88d17ea90427281&ei=gQr_ZsiyAvqNwbkPz6-64Aw&oq=no+podemos+compro&gs_lp=Egxnd3Mtd2l6LXNlcnAiEW5vIHBvZGVtb3MgY29tcHJvKgIIADIFEAAYgAQyBRAAGIAEMgUQABiABDIGEAAYFhgeMggQABgWGB4YDzIGEAAYFhgeMggQABiABBiiBDIIEAAYgAQYogQyCBAAGIAEGKIEMggQABiABBiiBEj8swFQv2pYlpkBcAZ4AZABApgBhwKgAbgUqgEGMS4xNS4zuAEDyAEA-AEBmAIXoAKmEqgCEsICChAAGLADGNYEGEfCAh0QABiABBi0AhjUAxjlAhi3AxiKBRjqAhiKA9gBAcICGhAAGIAEGLQCGOUCGLcDGIoFGOoCGIoD2AEBwgIWEAAYAxi0AhjlAhjqAhiMAxiPAdgBAsICFhAuGAMYtAIY5QIY6gIYjAMYjwHYAQLCAggQLhiABBixA8ICERAuGIAEGLEDGNEDGIMBGMcBwgIIEAAYgAQYsQPCAgsQABiABBixAxiDAcICDhAAGIAEGLEDGIMBGIoFwgIOEC4YgAQYsQMYgwEYigXCAhcQLhiABBixAxiXBRjcBBjeBBjfBNgBAsICChAAGIAEGEMYigXCAgsQLhiABBixAxiDAcICDhAuGIAEGLEDGIMBGNQCwgILEC4YgAQYsQMY1ALCAgUQLhiABMICFBAuGIAEGJcFGNwEGN4EGOAE2AECmAMPiAYBkAYIugYECAEYB7oGBggCEAEYCpIHBjYuMTUuMqAHi7sB&sclient=gws-wiz-serp,no podemos comprobar quien creo el archivo - Buscar con Google,5,0,13372464125879986,0
1126,https://answers.microsoft.com/es-es/windows/forum/all/advertencia-de-seguridad-al-abrir-un-archivo/a7a5a5c9-c3a4-41eb-b269-4dd124294ed2,Advertencia de seguridad al abrir un archivo - Microsoft Community,3,0,13372464109099466,0
1127,https://answers.microsoft.com/es-es/site/silentsignin?returnUrl=https%3A%2F%2Fanswers.microsoft.com%2Fes-es%2Fwindows%2Fforum%2Fall%2Fadvertencia-de-seguridad-al-abrir-un-archivo%2Fa7a5a5c9-c3a4-41eb-b269-4dd124294ed2,Redirigiendo,1,0,13372464035651719,0
1128,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=a81d90ac-aa75-4cf8-b14c-58bf348528fe&redirect_uri=https%3A%2F%2Fanswers.microsoft.com&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DlKEY0QHvptpZQ_DB6NAm7D1zIdmOb1uuJiVaSfPQdZMW_0kzHzoNuOQqrxXP6bRf9QA74UCn3EXWWNBhukWWvUxQpX6-DNEZ89Qktvgk8ltCr79Ea6YIGEjwTsjE5UOSFD-mC-RyNXhfZFdf0ejIyNd5l85Zw1f_aiA1-eAQ99zIN2M-h3Cnm6gmGqqFN3RzvZbld3eG8bBpLw3Zi2F68kwaKShFxK912C-8D09T1yhsMwj9YKyALpWeOCTx40dbN5gN6RIb2yVGDSi7FuanECOv-hOnRXcS_xN06f9ctY5Wg0YOOMLNmHlT99eKND4yy07ve7x9IiHJOhTjvHuqG2bwK7Se3RH9uzy1WTscTwwY9PjAoOpCYZryRbsQTqGS&response_mode=form_post&nonce=638635872365220547.ZmY4OGE1OGQtMzY0Yi00YjY1LTlhYzItYWY4Njc3YzJjY2QyMGQ1Yjc2NjgtYTQ0MC00YmIxLWFkZjktYjc1OGZhNDc2YWRi&nopa=2&prompt=none&x-client-SKU=ID_NET472&x-client-ver=7.6.0.0,Redirigiendo,1,0,13372464035651719,0
1129,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=a81d90ac-aa75-4cf8-b14c-58bf348528fe&redirect_uri=https%3A%2F%2Fanswers.microsoft.com&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DlKEY0QHvptpZQ_DB6NAm7D1zIdmOb1uuJiVaSfPQdZMW_0kzHzoNuOQqrxXP6bRf9QA74UCn3EXWWNBhukWWvUxQpX6-DNEZ89Qktvgk8ltCr79Ea6YIGEjwTsjE5UOSFD-mC-RyNXhfZFdf0ejIyNd5l85Zw1f_aiA1-eAQ99zIN2M-h3Cnm6gmGqqFN3RzvZbld3eG8bBpLw3Zi2F68kwaKShFxK912C-8D09T1yhsMwj9YKyALpWeOCTx40dbN5gN6RIb2yVGDSi7FuanECOv-hOnRXcS_xN06f9ctY5Wg0YOOMLNmHlT99eKND4yy07ve7x9IiHJOhTjvHuqG2bwK7Se3RH9uzy1WTscTwwY9PjAoOpCYZryRbsQTqGS&response_mode=form_post&nonce=638635872365220547.ZmY4OGE1OGQtMzY0Yi00YjY1LTlhYzItYWY4Njc3YzJjY2QyMGQ1Yjc2NjgtYTQ0MC00YmIxLWFkZjktYjc1OGZhNDc2YWRi&nopa=2&prompt=none&x-client-SKU=ID_NET472&x-client-ver=7.6.0.0&sso_reload=true,Redirigiendo,1,0,13372464036712861,0
1130,https://a3responde.wolterskluwer.com/es/s/article/que-hacer-si-aparece-no-podemos-verificar-quien-creo-este-archivo,Qué hacer si aparece el mensaje: No podemos verificar quien creó este archivo,1,0,13372464075734034,0
1131,https://a3responde.wolterskluwer.es/documentos/faqase/comprobaciones-a-realizar-si-tiene-incidencias-en-la-descarga.html#Configuracion%20de%20Internet%20Explorer,Comprobaciones a realizar si tienes incidencias o bloqueos en la descarga de las actualizaciones de las aplicaciones Wolters Kluwer,1,0,13372464089223098,0
1132,https://a3responde.wolterskluwer.com/es/s/article/comprobaciones-a-realizar-si-tiene-incidencias-en-la-descarga#Configuracion%20de%20Internet%20Explorer,Comprobaciones a realizar si tienes incidencias o bloqueos en la descarga de las actualizaciones de las aplicaciones Wolters Kluwer,1,0,13372464089223098,0
1133,https://tecnotraffic.net/windows-corrige-el-error-no-podemos-verificar-quien-creo-este-archivo/,"Windows: corrige el error ""No podemos verificar quién creó este archivo"" - TecnoTraffic",1,0,13372464130993515,0
1134,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=w&gs_lcrp=EgZjaHJvbWUqDwgAEEUYOxiDARixAxiABDIPCAAQRRg7GIMBGLEDGIAEMgYIARBFGDkyDQgCEAAYgwEYsQMYgAQyEAgDEAAYgwEYsQMYgAQYigUyDQgEEAAYgwEYsQMYgAQyDQgFEAAYgwEYsQMYgAQyEwgGEC4YgwEYxwEYsQMY0QMYgAQyDQgHEAAYgwEYsQMYgAQyDQgIEAAYgwEYsQMYgAQyEwgJEC4YgwEYxwEYsQMY0QMYgATSAQkzOTU2ajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13372464393321494,0
1135,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%207335.pdf,CXP.RCompRetIva,1,0,13372465098760502,0
1136,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMg8IBxAuGAMYjwEYtAIY6gLSAQg4ODZqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,1,0,13372518088935596,0
1137,file:///C:/Users/aadmon05/Downloads/RET.Vitalclinic7752.pdf,RET.Vitalclinic7752.pdf,1,0,13372525493310102,0
1138,file:///C:/Users/aadmon05/Downloads/RET.Vitalclinic7753.pdf,RET.Vitalclinic7753.pdf,1,0,13372525508008049,0
1139,file:///C:/Users/aadmon05/Downloads/RET.Vitalclinic7680.pdf,RET.Vitalclinic7680.pdf,1,0,13372525532034829,0
1140,file:///C:/Users/aadmon05/Downloads/FACT%204633.pdf,FACT 4633.pdf,1,0,13372525570241185,0
1141,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%20184620.pdf,Crystal Reports - RptComprobanteRetencion.rpt,1,0,13372525656122792,0
1142,file:///C:/Users/aadmon05/Downloads/RET.Vitalclinic%207704%20(1).pdf,RET.Vitalclinic 7704 (1).pdf,1,0,13372530905745193,0
1143,file:///C:/Users/aadmon05/Downloads/RET.Vitalclinic%207704%20(2).pdf,RET.Vitalclinic 7704 (2).pdf,1,0,13372531751718697,0
1144,file:///C:/Users/aadmon05/Downloads/Ret.%20Vitalclinic%207673.pdf,Ret. Vitalclinic 7673.pdf,1,0,13372533345154472,0
1145,file:///C:/Users/aadmon05/Downloads/Ret.%20Vitalclinic%207682.pdf,Ret. Vitalclinic 7682.pdf,1,0,13372533401072095,0
1146,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%208075.pdf,CXP.RCompRetIva,1,0,13372535434832601,0
1147,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%20%2398224%20(3).pdf,VITALCLINIC #98224 (3).pdf,1,0,13372543500832615,0
1148,file:///C:/Users/aadmon05/Downloads/foto972.pdf,foto972.pdf,1,0,13372543672428891,0
1149,file:///C:/Users/aadmon05/Downloads/foto973.pdf,foto973.pdf,1,0,13372543688743019,0
1150,file:///C:/Users/aadmon05/Downloads/img20241004_15253618.pdf,img20241004_15253618.pdf,1,0,13372547178795463,0
1151,file:///C:/Users/aadmon05/Downloads/img20241004_15225205.pdf,img20241004_15225205.pdf,1,0,13372547222892096,0
1152,file:///C:/Users/aadmon05/Downloads/retencion%201962%20vitalclinic.pdf,retencion 1962 vitalclinic.pdf,1,0,13372552266955687,0
1153,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMhEIBxAAGAMYQhiPARi0AhjqAtIBCDgyN2owajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13372604474090683,0
1154,file:///C:/Users/aadmon05/Downloads/RETVITALCLINIC8064%208009%208014%208011%207937%207936%208005.pdf,CXP.RCompRetIva,1,0,13372611523050085,0
1155,file:///C:/Users/aadmon05/Downloads/Documento%2014.pdf,Documento 14.pdf,1,0,13372627190568983,0
1156,file:///C:/Users/aadmon05/Downloads/Documento%2016.pdf,Documento 16.pdf,1,0,13372628971385806,0
1157,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMhEIBxAAGAMYQhiPARi0AhjqAtIBCDkwNmowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13372780920853221,0
1158,file:///C:/Users/aadmon05/Downloads/retencion%20n%C2%BA%2045.pdf,retencion nº 45.pdf,1,0,13372782547870740,0
1159,file:///C:/Users/aadmon05/Downloads/RET%20VITALVLINIC.pdf,P:\PROFIT_A\REPORTS\comp_iva_m.FRX,1,0,13372807599743233,0
1160,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMhEIBxAAGAMYQhiPARi0AhjqAtIBCDc3M2owajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13372863139804860,0
1161,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMhEIBxAAGAMYQhiPARi0AhjqAtIBCTExODBqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13372863587711504,0
1162,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMg8IBxAuGAMYjwEYtAIY6gLSAQg3MTdqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13372950113118339,0
1163,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMg8IBxAuGAMYjwEYtAIY6gLSAQg3NjJqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,1,0,13373036127467370,0
1164,file:///C:/Users/aadmon05/Downloads/RET.%20VITALCLINIC%20102264.pdf,RET. VITALCLINIC 102264.pdf,1,0,13373036703407641,0
1165,file:///C:/Users/aadmon05/Downloads/CR%20239.pdf,CR 239,1,0,13373036726319628,0
1166,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%200102989.pdf,inf_com17.frx,1,0,13373036752130322,0
1167,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%200102988.pdf,inf_com17.frx,1,0,13373036788895033,0
1168,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%20FACT%231086%201085.pdf,VITALCLINIC FACT#1086 1085,1,0,13373037301565099,0
1169,file:///C:/Users/aadmon05/Downloads/CamScanner%2009-10-2024%2014.26_6.pdf,CamScanner 09-10-2024 14.26,1,0,13373037410069315,0
1170,file:///C:/Users/aadmon05/Downloads/+RET%20CASANOVA%20VITALCLINIC%20FACT%20186790.pdf,P:\PROFIT_A\REPORTS\comp_iva_m.FRX,1,0,13373037503022805,0
1171,file:///C:/Users/aadmon05/Downloads/IVA%20FACT.%20180275-180729-182508%20DROGUERIA%20VITALCLINIC.pdf,Z:\PROFIT_A\REPORTS\ADM_SR\comp_iva_SR.FRX,1,0,13373037643190187,0
1172,file:///C:/Users/aadmon05/Downloads/retencion%2047.pdf,retencion 47.pdf,1,0,13373048400153606,0
1173,file:///C:/Users/aadmon05/Downloads/RET%20VITALCLINIC%20102444.pdf,CXP.RCompRetIva,1,0,13373048419576790,0
1174,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMhEIBxAAGAMYQhiPARi0AhjqAtIBCDczMmowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13373122274314447,0
1175,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMhEIBxAAGAMYQhiPARi0AhjqAtIBCDg4NGowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,1,0,13373209023441887,0
1176,file:///C:/Users/aadmon05/Downloads/Retencion%20Vitalclinic%20fac0183441.pdf,C:\CLARITY\VARIOS\retencion_iva.FRX,1,0,13373210326333044,0
1177,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMhEIBxAAGAMYQhiPARi0AhjqAtIBCDkwOGowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13373214660706571,0
1178,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20(1).pdf,Crystal Reports - RptComprobanteRetencion.rpt,1,0,13373229817874715,0
1179,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%207530.pdf,P:\PROFIT_A\REPORTS\comp_iva_m.FRX,1,0,13373229888701301,0
1180,file:///C:/Users/aadmon05/Downloads/RETVITALCLINIC2379-2392-2385-2431-2516-2601-2599-2515%20MODIF%20(1).pdf,Scan_Doc0517.pdf,1,0,13373229934285973,0
1181,file:///C:/Users/aadmon05/Downloads/RETENCI%C3%93N%20VITALCLINIC%20FACT%20102450.pdf,CXP.RCompRetIva,1,0,13373230128433710,0
1182,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMg8IBxAuGAMYjwEYtAIY6gLSAQ05MTc2MjE3OTZqMGo3qAIIsAIB&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13373381308150146,0
1183,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMg8IBxAuGAMYjwEYtAIY6gLSAQkxNTA0ajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13373467962158226,0
1184,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMhEIBxAAGAMYQhiPARi0AhjqAtIBCTEzNThqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13373561570072359,0
1185,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMhEIBxAAGAMYQhiPARi0AhjqAtIBCTE2NzdqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13373640630961731,0
1186,file:///C:/Users/aadmon05/Downloads/Documento%2028.pdf,Documento 28.pdf,1,0,13373653024442601,0
1187,file:///C:/Users/aadmon05/Downloads/Documento%2027.pdf,Documento 27.pdf,1,0,13373653046775539,0
1188,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%208982.pdf,CXP.RCompRetIva,1,0,13373653190134414,0
1189,file:///C:/Users/aadmon05/Downloads/FACT%204633%20(1).pdf,FACT 4633 (1).pdf,1,0,13373653368756434,0
1190,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%208630%20(1).pdf,CXP.RCompRetIva,1,0,13373653387016279,0
1191,file:///C:/Users/aadmon05/Downloads/RETENCION%2050.pdf,RETENCION 50.pdf,1,0,13373653412175891,0
1192,file:///C:/Users/aadmon05/Downloads/Documento%2024.pdf,Documento 24.pdf,1,0,13373653462391216,0
1193,file:///C:/Users/aadmon05/Downloads/Documento%2025.pdf,Documento 25.pdf,1,0,13373653500660464,0
1194,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%208633%20(1).pdf,CXP.RCompRetIva,1,0,13373653593622991,0
1195,file:///C:/Users/aadmon05/Downloads/RETENCI%C3%93N%20VITALCLINIC%20FACT%202804.pdf,CXP.RCompRetIva,1,0,13373653660072097,0
1196,file:///C:/Users/aadmon05/Downloads/RETVITALCLINIC3612%203616%204348%204347%204350.pdf,CXP.RCompRetIva,1,0,13373654081137748,0
1197,file:///C:/Users/aadmon05/Downloads/FACT%206766-6677.pdf,FACT 6766-6677.pdf,1,0,13373654140195375,0
1198,file:///C:/Users/aadmon05/Downloads/20241000000025%20VITAL%20CLINIC.pdf,CXP.RCompRetIva,1,0,13373654163784344,0
1199,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%208908.pdf,CXP.RCompRetIva,1,0,13373654187359127,0
1200,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%208982%20(1).pdf,CXP.RCompRetIva,1,0,13373654259253344,0
1201,file:///C:/Users/aadmon05/Downloads/20241000000031%20VITALCLINIC.pdf,CXP.RCompRetIva,1,0,13373665868130701,0
1202,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%209956.pdf,CXP.RCompRetIva,1,0,13373670936245385,0
1203,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%209705.pdf,CXP.RCompRetIva,1,0,13373670981482639,0
1204,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMg8IBxAuGAMYjwEYtAIY6gLSAQg4NjlqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13373726997561183,0
1205,file:///C:/Users/aadmon05/Downloads/RETENCION%202759%20VITALCLINIC.pdf,PrintCompRetMedia,1,0,13373740690901045,0
1206,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%209971.pdf,CXP.RCompRetIva,1,0,13373749024678517,0
1207,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%209960.pdf,CXP.RCompRetIva,1,0,13373749041321328,0
